"","V1","V2","V3","V4"
"DDB1_HUMAN-->VPRBP_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"MED1_HUMAN-->G4XH65_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"PPARG_HUMAN-->MED1_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"E2F1_HUMAN-->RB_HUMAN",11.4168294369838,-84.5622711813769,31.3140557435924,-11.2746575205889
"SP1_HUMAN-->E2F1_HUMAN",11.4168294369838,-84.5622711813769,31.3140557435924,-11.2746575205889
"CUL2_HUMAN-->ELOC_HUMAN",11.4168294369838,-84.5622711813769,31.3140557435924,-11.2746575205889
"ELOC_HUMAN-->VHL_HUMAN",11.4168294369838,-84.5622711813769,31.3140557435924,-11.2746575205889
"VHL_HUMAN-->RBX1_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"SMAD1_HUMAN-->CHIP_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"SMAD4_HUMAN-->SMAD1_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"1433T_HUMAN-->HDAC4_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"SMAD4_HUMAN-->SP1_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"4EBP1_HUMAN-->IF4E_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"B0LPE5_HUMAN-->MTOR_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"IF4E_HUMAN-->IF4G1_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"MTOR_HUMAN-->4EBP1_HUMAN",23.360410412884,-79.945538960683,28.4497891395499,-17.940398767248
"RAGP1_HUMAN-->RBP2_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"PCNA_HUMAN-->EP300_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"NEDD4_HUMAN-->UB2L3_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"UB2D2_HUMAN-->NEDD4_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"UB2L3_HUMAN-->UBE3A_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"UBE3A_HUMAN-->P53_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
"NEDD8_HUMAN-->B2RBV7_HUMAN",35.2117783793946,-73.787892891716,22.2743446810247,-22.4610012901718
